Gene stable ID	Human gene stable ID	Human Gene-order conservation score
ENSMUSG00000134997		
ENSMUSG00000144163		
ENSMUSG00000134998		
ENSMUSG00000046678	ENSG00000198674	50
ENSMUSG00000135017		
ENSMUSG00000086064		
ENSMUSG00000111553		
ENSMUSG00000121668	ENSG00000034677	0
ENSMUSG00000049010	ENSG00000196248	75
ENSMUSG00000020471	ENSG00000106628	100
ENSMUSG00000097083		
ENSMUSG00000044205		
ENSMUSG00000135032		
ENSMUSG00000135066		
ENSMUSG00000135071		
ENSMUSG00000045812	ENSG00000171014	100
ENSMUSG00000135106		
ENSMUSG00000135117		
ENSMUSG00000135132		
ENSMUSG00000049073	ENSG00000181518	100
ENSMUSG00000120094		
ENSMUSG00000051900		
ENSMUSG00000144179		
ENSMUSG00000040541	ENSG00000204300	100
ENSMUSG00000135175		
ENSMUSG00000135179		
ENSMUSG00000051095	ENSG00000221931	100
ENSMUSG00000135211		
ENSMUSG00000135215		
ENSMUSG00000057897	ENSG00000058404	100
ENSMUSG00000111755		
ENSMUSG00000111703		
ENSMUSG00002075747		
ENSMUSG00000064739		
ENSMUSG00000119966		
ENSMUSG00000066042	ENSG00000130772	100
ENSMUSG00000109326		
ENSMUSG00000109113		
ENSMUSG00000118913		
ENSMUSG00000135221		
ENSMUSG00000032076	ENSG00000182985	75
ENSMUSG00000103901		
ENSMUSG00000135222		
ENSMUSG00000061531	ENSG00000148483	100
ENSMUSG00000135252		
ENSMUSG00000028893	ENSG00000130766	100
ENSMUSG00000103963		
ENSMUSG00000107354		
ENSMUSG00000084745		
ENSMUSG00000083545		
ENSMUSG00000029410	ENSG00000156194	100
ENSMUSG00000026712	ENSG00000260314	100
ENSMUSG00000044141		
ENSMUSG00000108911		
ENSMUSG00000101702		
ENSMUSG00000109304		
ENSMUSG00000030884	ENSG00000140740	50
ENSMUSG00000135290		
ENSMUSG00000135295		
ENSMUSG00000135298		
ENSMUSG00000120654		
ENSMUSG00000135323		
ENSMUSG00000120903		
ENSMUSG00000135332		
ENSMUSG00000135334		
ENSMUSG00000135338		
ENSMUSG00000135351		
ENSMUSG00000086997		
ENSMUSG00000054428	ENSG00000130770	100
ENSMUSG00000103617		
ENSMUSG00000024437		
ENSMUSG00000135392		
ENSMUSG00000121673		
ENSMUSG00000135407		
ENSMUSG00000106282		
ENSMUSG00000121702		
ENSMUSG00000135423		
ENSMUSG00000084235		
ENSMUSG00000100429		
ENSMUSG00000121712		
ENSMUSG00000038165		
ENSMUSG00000135436		
ENSMUSG00000087352		
ENSMUSG00000047652		
ENSMUSG00000135509		
ENSMUSG00000121772		
ENSMUSG00000135523		
ENSMUSG00000107272		
ENSMUSG00000077897	ENSG00000207984	
ENSMUSG00000077897	ENSG00000207871	
ENSMUSG00000072692		
ENSMUSG00000103475		
ENSMUSG00000054405	ENSG00000126698	100
ENSMUSG00000135568		
ENSMUSG00000081618		
ENSMUSG00000036949	ENSG00000148482	100
ENSMUSG00000135574		
ENSMUSG00000121826		
ENSMUSG00000085042		
ENSMUSG00000135579		
ENSMUSG00000096742		
ENSMUSG00000121887		
ENSMUSG00000135609		
ENSMUSG00000094560		
ENSMUSG00000121888		
ENSMUSG00000073497		
ENSMUSG00000135611		
ENSMUSG00000121889		
ENSMUSG00000103736		
ENSMUSG00000040118	ENSG00000153956	100
ENSMUSG00000135643		
ENSMUSG00000135647		
ENSMUSG00000085894		
ENSMUSG00000135655		
ENSMUSG00000030887	ENSG00000155714	50
ENSMUSG00000135675		
ENSMUSG00000097760		
ENSMUSG00000135694		
ENSMUSG00000135695		
ENSMUSG00000108407		
ENSMUSG00000108799		
ENSMUSG00000103156		
ENSMUSG00000054074	ENSG00000180592	100
ENSMUSG00000073844		
ENSMUSG00000135717		
ENSMUSG00000104236		
ENSMUSG00000090457		
ENSMUSG00000135719		
ENSMUSG00000030752	ENSG00000155666	100
ENSMUSG00000135739		
ENSMUSG00000082013		
ENSMUSG00000039128	ENSG00000151465	100
ENSMUSG00000135742		
ENSMUSG00000121278		
ENSMUSG00000135779		
ENSMUSG00000135818		
ENSMUSG00000100372		
ENSMUSG00000098234		
ENSMUSG00000030750	ENSG00000169189	100
ENSMUSG00000108615		
ENSMUSG00000030748	ENSG00000077238	100
ENSMUSG00000143377		
ENSMUSG00000143460		
ENSMUSG00000143419		
ENSMUSG00000126967		
ENSMUSG00000133085		
ENSMUSG00000025817	ENSG00000165609	100
ENSMUSG00000110959		
ENSMUSG00000111155		
ENSMUSG00000125777		
ENSMUSG00000131979		
ENSMUSG00000123163		
ENSMUSG00000065623	ENSG00000202532	
ENSMUSG00000065623	ENSG00000199520	
ENSMUSG00000056529	ENSG00000169403	100
ENSMUSG00000111668		
ENSMUSG00000111294		
ENSMUSG00000028886	ENSG00000158161	100
ENSMUSG00000111437		
ENSMUSG00000122004		
ENSMUSG00000111117		
ENSMUSG00000110924		
ENSMUSG00000044229	ENSG00000137634	100
ENSMUSG00000056718		
ENSMUSG00000025816	ENSG00000065665	100
ENSMUSG00000122149		
ENSMUSG00000122189		
ENSMUSG00000032028	ENSG00000204361	100
ENSMUSG00000108524		
ENSMUSG00000030745	ENSG00000103522	100
ENSMUSG00000120216		
ENSMUSG00000025815	ENSG00000181192	100
ENSMUSG00000032777	ENSG00000077235	100
ENSMUSG00000121481		
ENSMUSG00000135852		
ENSMUSG00000135872		
ENSMUSG00000043241	ENSG00000151461	100
ENSMUSG00000135888		
ENSMUSG00000135918		
ENSMUSG00000109675		
ENSMUSG00000063543		
ENSMUSG00000104111		
ENSMUSG00000138137		
ENSMUSG00000032026	ENSG00000076043	75
ENSMUSG00000045319	ENSG00000148426	100
ENSMUSG00000123708		
ENSMUSG00000082332		
ENSMUSG00000102887		
ENSMUSG00000082520		
ENSMUSG00000081181		
ENSMUSG00000082943		
ENSMUSG00000051154	ENSG00000148444	100
ENSMUSG00000042396	ENSG00000076053	100
ENSMUSG00000049811	ENSG00000170264	100
ENSMUSG00000042293	ENSG00000180425	100
ENSMUSG00002076361		
ENSMUSG00000123750		
ENSMUSG00000032271	ENSG00000166741	100
ENSMUSG00000135930		
ENSMUSG00000026729		
ENSMUSG00000123791		
ENSMUSG00000026739	ENSG00000168283	100
ENSMUSG00002075325		
ENSMUSG00000088495		
ENSMUSG00000020290	ENSG00000082898	100
ENSMUSG00000123826		
ENSMUSG00000120403		
ENSMUSG00000066687	ENSG00000109906	100
ENSMUSG00000037752	ENSG00000158156	100
ENSMUSG00000135975		
ENSMUSG00000135981		
ENSMUSG00000028885	ENSG00000130768	100
ENSMUSG00000065591	ENSG00000200713	
ENSMUSG00000128799		
ENSMUSG00000020288		
ENSMUSG00000129468		
ENSMUSG00000135983		
ENSMUSG00000126363		
ENSMUSG00000144141		
ENSMUSG00000135991		
ENSMUSG00000136002		
ENSMUSG00000136005		
ENSMUSG00000111570		
ENSMUSG00000120556		
ENSMUSG00000032269	ENSG00000166736	100
ENSMUSG00000136021		
ENSMUSG00000136030		
ENSMUSG00000028884	ENSG00000117748	100
ENSMUSG00000136036		
ENSMUSG00000121922		
ENSMUSG00000136074		
ENSMUSG00000030966	ENSG00000132109	75
ENSMUSG00000037708	ENSG00000077327	100
ENSMUSG00000136117		
ENSMUSG00000136169		
ENSMUSG00000136184		
ENSMUSG00000099950		
ENSMUSG00000128779		
ENSMUSG00000133465		
ENSMUSG00000128064		
ENSMUSG00000137956		
ENSMUSG00000134973		
ENSMUSG00000097820		
ENSMUSG00000100711		
ENSMUSG00000081139		
ENSMUSG00000097638		
ENSMUSG00000037731	ENSG00000130775	100
ENSMUSG00000026737	ENSG00000150867	100
ENSMUSG00000136258		
ENSMUSG00000013419	ENSG00000114853	100
ENSMUSG00000136261		
ENSMUSG00000136272		
ENSMUSG00000109225		
ENSMUSG00000109104		
ENSMUSG00000040298	ENSG00000138152	100
ENSMUSG00000121242		
ENSMUSG00000081647		
ENSMUSG00000106362		
ENSMUSG00000028882	ENSG00000117751	100
ENSMUSG00000136294		
ENSMUSG00000020286	ENSG00000237651	100
ENSMUSG00000136316		
ENSMUSG00000136323		
ENSMUSG00000111000		
ENSMUSG00000074001	ENSG00000157119	100
ENSMUSG00000136337		
ENSMUSG00000097251		
ENSMUSG00000026736		
ENSMUSG00000083281		
ENSMUSG00000026981	ENSG00000136689	100
ENSMUSG00000136366		
ENSMUSG00000136368		
ENSMUSG00000136375		
ENSMUSG00000032523	ENSG00000010282	100
ENSMUSG00000136396		
ENSMUSG00000054006		
ENSMUSG00000085415		
ENSMUSG00000042208	ENSG00000162929	100
ENSMUSG00000040268	ENSG00000107679	100
ENSMUSG00000136434		
ENSMUSG00000136443		
ENSMUSG00000136449		
ENSMUSG00000136467		
ENSMUSG00000089812		
ENSMUSG00000136510		
ENSMUSG00000136521		
ENSMUSG00000136536		
ENSMUSG00000088990		
ENSMUSG00000028879	ENSG00000117758	100
ENSMUSG00000136539		
ENSMUSG00000136557		
ENSMUSG00000136558		
ENSMUSG00000119944		
ENSMUSG00000136579		
ENSMUSG00000136599		
ENSMUSG00000120832		
ENSMUSG00000136638		
ENSMUSG00000087691		
ENSMUSG00000079235	ENSG00000244607	100
ENSMUSG00000026979	ENSG00000125637	75
ENSMUSG00000136676		
ENSMUSG00000136711		
ENSMUSG00000136715		
ENSMUSG00000102794		
ENSMUSG00000104914		
ENSMUSG00000121907		
ENSMUSG00000083816		
ENSMUSG00000006205	ENSG00000166033	100
ENSMUSG00000028878	ENSG00000009780	100
ENSMUSG00000100927		
ENSMUSG00000136740		
ENSMUSG00000136743		
ENSMUSG00000092042		
ENSMUSG00000102682		
ENSMUSG00000111341		
ENSMUSG00000038412	ENSG00000181061	100
ENSMUSG00000047517	ENSG00000187908	100
ENSMUSG00000136765		
ENSMUSG00000136772		
ENSMUSG00000136785		
ENSMUSG00000136788		
ENSMUSG00000101265		
ENSMUSG00000089914		
ENSMUSG00000101574		
ENSMUSG00000026976	ENSG00000125618	50
ENSMUSG00000121748		
ENSMUSG00002076011		
ENSMUSG00000111079		
ENSMUSG00000100151		
ENSMUSG00000028874	ENSG00000000938	100
ENSMUSG00000085526		
ENSMUSG00000044534	ENSG00000144648	100
ENSMUSG00000136810		
ENSMUSG00000136819		
ENSMUSG00000136827		
ENSMUSG00000136830		
ENSMUSG00000136834		
ENSMUSG00002075061		
ENSMUSG00000020283	ENSG00000162928	100
ENSMUSG00000050445	ENSG00000180432	100
ENSMUSG00000111141		
ENSMUSG00000043773		
ENSMUSG00000136841		
ENSMUSG00000089990		
ENSMUSG00000020280	ENSG00000162927	100
ENSMUSG00000102923		
ENSMUSG00000136871		
ENSMUSG00000104520		
ENSMUSG00000099120		
ENSMUSG00000037692	ENSG00000126705	100
ENSMUSG00000085330		
ENSMUSG00000102591		
ENSMUSG00000084241		
ENSMUSG00000136923		
ENSMUSG00002076315	ENSG00000222257	
ENSMUSG00000136938		
ENSMUSG00000004113	ENSG00000148408	50
ENSMUSG00000136954		
ENSMUSG00000100183		
ENSMUSG00000136975		
ENSMUSG00000136993		
ENSMUSG00000120472		
ENSMUSG00000137014		
ENSMUSG00000137017		
ENSMUSG00000013668	ENSG00000183559	100
ENSMUSG00000137019		
ENSMUSG00000137049		
ENSMUSG00000137051		
ENSMUSG00000137052		
ENSMUSG00000137055		
ENSMUSG00000006204		
ENSMUSG00000020275	ENSG00000162924	100
ENSMUSG00000137090		
ENSMUSG00000086850		
ENSMUSG00000046694	ENSG00000158246	100
ENSMUSG00000137107		
ENSMUSG00000101503		
ENSMUSG00000073174		
ENSMUSG00000056596	ENSG00000253368	100
ENSMUSG00000088425		
ENSMUSG00000039315	ENSG00000109684	100
ENSMUSG00000083460		
ENSMUSG00000082454		
ENSMUSG00000137113		
ENSMUSG00000020372	ENSG00000204628	50
ENSMUSG00000111053		
ENSMUSG00000137130		
ENSMUSG00000037600	ENSG00000175707	75
ENSMUSG00000038233	ENSG00000144649	100
ENSMUSG00000102009		
ENSMUSG00000064500	ENSG00000264549	
ENSMUSG00000064725	ENSG00000208883	
ENSMUSG00000064725	ENSG00000272296	
ENSMUSG00000064780	ENSG00000264549	
ENSMUSG00000040365	ENSG00000146063	25
ENSMUSG00000137207		
ENSMUSG00000118585		
ENSMUSG00000137212		
ENSMUSG00000037563	ENSG00000105193	100
ENSMUSG00000028851	ENSG00000090273	100
ENSMUSG00000137245		
ENSMUSG00000137262		
ENSMUSG00000066235	ENSG00000144647	100
ENSMUSG00000137324		
ENSMUSG00000137360		
ENSMUSG00000137389		
ENSMUSG00000103544		
ENSMUSG00000029207	ENSG00000163697	100
ENSMUSG00000137435		
ENSMUSG00000077711		
ENSMUSG00000137453		
ENSMUSG00000037552	ENSG00000090924	100
ENSMUSG00000137462		
ENSMUSG00000078154	ENSG00000111328	0
ENSMUSG00000137471		
ENSMUSG00000040350	ENSG00000146054	75
ENSMUSG00000111873		
ENSMUSG00000137472		
ENSMUSG00000137488		
ENSMUSG00000110729		
ENSMUSG00000137489		
ENSMUSG00000137501		
ENSMUSG00000111389		
ENSMUSG00000137506		
ENSMUSG00000111785		
ENSMUSG00000137528		
ENSMUSG00000038145	ENSG00000163788	100
ENSMUSG00000137565		
ENSMUSG00000037583	ENSG00000131910	100
ENSMUSG00000137601		
ENSMUSG00000137604		
ENSMUSG00000103043		
ENSMUSG00002076171		
ENSMUSG00000028850	ENSG00000198746	75
ENSMUSG00000137653		
ENSMUSG00000086245		
ENSMUSG00000046879	ENSG00000237693	0
ENSMUSG00000137676		
ENSMUSG00000097892		
ENSMUSG00000058163		
ENSMUSG00000028848	ENSG00000142751	100
ENSMUSG00000137694		
ENSMUSG00000048852		
ENSMUSG00000102432		
ENSMUSG00000078153	ENSG00000100911	0
ENSMUSG00000069893		
ENSMUSG00000047281	ENSG00000175793	100
ENSMUSG00000037553	ENSG00000204160	100
ENSMUSG00000137744		
ENSMUSG00000137753		
ENSMUSG00000078922		
ENSMUSG00000137754		
ENSMUSG00000137757		
ENSMUSG00000137763		
ENSMUSG00000137770		
ENSMUSG00000111003		
ENSMUSG00000137778		
ENSMUSG00000111605		
ENSMUSG00000111434		
ENSMUSG00000137790		
ENSMUSG00000102204		
ENSMUSG00000084153		
ENSMUSG00000137812		
ENSMUSG00000110884		
ENSMUSG00000069892		
ENSMUSG00000141848		
ENSMUSG00000141884		
ENSMUSG00000133930		
ENSMUSG00000137813		
ENSMUSG00000111395		
ENSMUSG00000032547	ENSG00000163785	100
ENSMUSG00000121252		
ENSMUSG00000040328	ENSG00000185372	75
ENSMUSG00000083885		
ENSMUSG00002075175	ENSG00000275319	
ENSMUSG00002075175	ENSG00000276800	
ENSMUSG00000137819		
ENSMUSG00000043257	ENSG00000060642	100
ENSMUSG00000137827		
ENSMUSG00000137829		
ENSMUSG00000078921		
ENSMUSG00000137842		
ENSMUSG00000137861		
ENSMUSG00000137865		
ENSMUSG00000083178		
ENSMUSG00000137869		
ENSMUSG00000137875		
ENSMUSG00000137878		
ENSMUSG00000078920		
ENSMUSG00000137879		
ENSMUSG00000137889		
ENSMUSG00000102055		
ENSMUSG00000137934		
ENSMUSG00000137943		
ENSMUSG00000137954		
ENSMUSG00000047511	ENSG00000182613	75
ENSMUSG00000137967		
ENSMUSG00000137979		
ENSMUSG00000137984		
ENSMUSG00000007880	ENSG00000117713	100
ENSMUSG00000137993		
ENSMUSG00000050763		
ENSMUSG00000138017		
ENSMUSG00000103270		
ENSMUSG00000048378		
ENSMUSG00000040283	ENSG00000165810	75
ENSMUSG00000138035		
ENSMUSG00000110877		
ENSMUSG00000128199		
ENSMUSG00000044786	ENSG00000128016	100
ENSMUSG00000138081		
ENSMUSG00000127649		
ENSMUSG00000138117		
ENSMUSG00000138139		
ENSMUSG00000139516		
ENSMUSG00000100954		
ENSMUSG00000032548	ENSG00000174640	100
ENSMUSG00000109455		
ENSMUSG00000003444	ENSG00000063322	100
ENSMUSG00000003437	ENSG00000006712	100
ENSMUSG00000138197		
ENSMUSG00000046311	ENSG00000196670	100
ENSMUSG00000138239		
ENSMUSG00000083973		
ENSMUSG00000103162		
ENSMUSG00000102875		
ENSMUSG00000026972	ENSG00000197070	100
ENSMUSG00000103308		
ENSMUSG00000138259		
ENSMUSG00002076769		
ENSMUSG00002075362		
ENSMUSG00000077438		
ENSMUSG00000110765		
ENSMUSG00000032549	ENSG00000154917	100
ENSMUSG00000109336	ENSG00000179134	100
ENSMUSG00000103503		
ENSMUSG00000104566		
ENSMUSG00000084789		
ENSMUSG00000020346	ENSG00000131446	100
ENSMUSG00000140500		
ENSMUSG00000052154		
ENSMUSG00000029155	ENSG00000163071	100
ENSMUSG00000102461		
ENSMUSG00000032553	ENSG00000144867	100
ENSMUSG00000060791	ENSG00000130755	75
ENSMUSG00000084555	ENSG00000222363	
ENSMUSG00000035637	ENSG00000137106	100
ENSMUSG00002075034		
ENSMUSG00000026942	ENSG00000127191	100
ENSMUSG00000059864		
ENSMUSG00000138278		
ENSMUSG00000138283		
ENSMUSG00000138285		
ENSMUSG00000138291		
ENSMUSG00000137277		
ENSMUSG00000101750		
ENSMUSG00000032554	ENSG00000091513	100
ENSMUSG00000138306		
ENSMUSG00000110712		
ENSMUSG00000100923		
ENSMUSG00000101874		
ENSMUSG00000138334		
ENSMUSG00000097316		
ENSMUSG00000045421		
ENSMUSG00000037605	ENSG00000150471	100
ENSMUSG00000030600	ENSG00000128011	75
ENSMUSG00000107573	ENSG00000174339	100
ENSMUSG00000087538		
ENSMUSG00000047702	ENSG00000174339	100
ENSMUSG00000063386	ENSG00000174339	100
ENSMUSG00000049657	ENSG00000168795	100
ENSMUSG00000108167		
ENSMUSG00000099417		
ENSMUSG00000059128	ENSG00000197110	0
ENSMUSG00000059128	ENSG00000183709	100
ENSMUSG00000059729		
ENSMUSG00000138422		
ENSMUSG00000138441		
ENSMUSG00000044170		
ENSMUSG00000062773	ENSG00000131126	75
ENSMUSG00000107417		
ENSMUSG00000063827		
ENSMUSG00000138452		
ENSMUSG00000070997		
ENSMUSG00000138472		
ENSMUSG00000095187		
ENSMUSG00000138482		
ENSMUSG00000096950		
ENSMUSG00000028318	ENSG00000137054	100
ENSMUSG00000107645		
ENSMUSG00000081791		
ENSMUSG00000020357	ENSG00000037280	100
ENSMUSG00000108768		
ENSMUSG00000121933		
ENSMUSG00000108430		
ENSMUSG00000045587		
ENSMUSG00000085965		
ENSMUSG00000058717		
ENSMUSG00000138501		
ENSMUSG00000138507		
ENSMUSG00000087589		
ENSMUSG00000083043		
ENSMUSG00000015092	ENSG00000107223	100
ENSMUSG00000108404		
ENSMUSG00000033688		
ENSMUSG00000052212	ENSG00000204936	50
ENSMUSG00000138522		
ENSMUSG00000086795		
ENSMUSG00000048070	ENSG00000233670	100
ENSMUSG00000138534		
ENSMUSG00000085683	ENSG00000263429	100
ENSMUSG00000138551		
ENSMUSG00000138561		
ENSMUSG00000085926		
ENSMUSG00000138564		
ENSMUSG00000050270	ENSG00000187824	100
ENSMUSG00000121275		
ENSMUSG00000026941	ENSG00000177943	100
ENSMUSG00000138589		
ENSMUSG00000054169		
ENSMUSG00000138590		
ENSMUSG00000020910	ENSG00000170222	100
ENSMUSG00000011350		
ENSMUSG00000099413		
ENSMUSG00000133688		
ENSMUSG00000032555	ENSG00000163781	100
ENSMUSG00000108302		
ENSMUSG00000091955	ENSG00000034510	0
ENSMUSG00000138593		
ENSMUSG00000062732	ENSG00000273111	50
ENSMUSG00000048232	ENSG00000147912	100
ENSMUSG00000138613		
ENSMUSG00000069844	ENSG00000133028	100
ENSMUSG00000103139		
ENSMUSG00000011349	ENSG00000142025	50
ENSMUSG00000138631		
ENSMUSG00000138633		
ENSMUSG00000138660		
ENSMUSG00000102909		
ENSMUSG00000020908	ENSG00000109063	100
ENSMUSG00000138708		
ENSMUSG00000040952		
ENSMUSG00000138752		
ENSMUSG00000138763		
ENSMUSG00000138774		
ENSMUSG00000138804		
ENSMUSG00000138807		
ENSMUSG00000138827		
ENSMUSG00000138845		
ENSMUSG00000102716		
ENSMUSG00000036504	ENSG00000054148	100
ENSMUSG00000138851		
ENSMUSG00000138864		
ENSMUSG00000029419	ENSG00000232434	100
ENSMUSG00000078713		
ENSMUSG00000138870		
ENSMUSG00000138886		
ENSMUSG00000138890		
ENSMUSG00000138903		
ENSMUSG00000015087	ENSG00000196642	100
ENSMUSG00000082628		
ENSMUSG00000035615	ENSG00000070601	100
ENSMUSG00000138904		
ENSMUSG00000003379	ENSG00000105369	100
ENSMUSG00000098855		
ENSMUSG00000138911		
ENSMUSG00000033196		
ENSMUSG00000138916		
ENSMUSG00000097398		
ENSMUSG00000040940	ENSG00000076928	100
ENSMUSG00000032803	ENSG00000091527	100
ENSMUSG00000138947		
ENSMUSG00000138953		
ENSMUSG00000138973		
ENSMUSG00000138991		
ENSMUSG00000139014		
ENSMUSG00000139016		
ENSMUSG00000139035		
ENSMUSG00000139066		
ENSMUSG00000099860		
ENSMUSG00000026940		
ENSMUSG00000086284		
ENSMUSG00000101126		
ENSMUSG00000139113		
ENSMUSG00000035601	ENSG00000165275	100
ENSMUSG00000139117		
ENSMUSG00000139153		
ENSMUSG00000137701		
ENSMUSG00000026939	ENSG00000244187	100
ENSMUSG00000139157		
ENSMUSG00000101419		
ENSMUSG00000111399		
ENSMUSG00000139158		
ENSMUSG00000085447		
ENSMUSG00000086236		
ENSMUSG00000032556	ENSG00000170819	100
ENSMUSG00000056328	ENSG00000109061	100
ENSMUSG00000139194		
ENSMUSG00000026938		
ENSMUSG00000139199		
ENSMUSG00000028322	ENSG00000107371	100
ENSMUSG00000139215		
ENSMUSG00000139220		
ENSMUSG00000139227		
ENSMUSG00000139267		
ENSMUSG00000085168		
ENSMUSG00000139275		
ENSMUSG00000120395		
ENSMUSG00000129862		
ENSMUSG00000083541		
ENSMUSG00000042757	ENSG00000144868	100
ENSMUSG00000134885		
ENSMUSG00000134847	ENSG00000131238	0
ENSMUSG00000139297		
ENSMUSG00000139317		
ENSMUSG00000118473		
ENSMUSG00000084082		
ENSMUSG00000036449	ENSG00000204001	100
ENSMUSG00000137226		
ENSMUSG00000139337		
ENSMUSG00000028657	ENSG00000131238	100
ENSMUSG00000099899		
ENSMUSG00000139358		
ENSMUSG00000139367		
ENSMUSG00000139386		
ENSMUSG00000026937		
ENSMUSG00000103383		
ENSMUSG00000139392		
ENSMUSG00000122775		
ENSMUSG00000122856		
ENSMUSG00000111278		
ENSMUSG00002076725	ENSG00000207345	
ENSMUSG00000102257		
ENSMUSG00000139399		
ENSMUSG00000099616		
ENSMUSG00000102441		
ENSMUSG00000122700		
ENSMUSG00000120691		
ENSMUSG00000135121		
ENSMUSG00000032412	ENSG00000069849	100
ENSMUSG00000045684	ENSG00000267206	75
ENSMUSG00000139457		
ENSMUSG00000139470		
ENSMUSG00000139473		
ENSMUSG00000139486		
ENSMUSG00000139496		
ENSMUSG00000139504		
ENSMUSG00000139507		
ENSMUSG00000120056		
ENSMUSG00000028656	ENSG00000131236	75
ENSMUSG00000047356	ENSG00000187922	50
ENSMUSG00000133656		
ENSMUSG00000132912		
ENSMUSG00000056418		
ENSMUSG00000057003		
ENSMUSG00000062061	ENSG00000122136	50
ENSMUSG00000062061	ENSG00000171102	0
ENSMUSG00000118397		
ENSMUSG00000131227		
ENSMUSG00000051234	ENSG00000114125	100
ENSMUSG00000139535		
ENSMUSG00000139536		
ENSMUSG00000087612		
ENSMUSG00000121232		
ENSMUSG00000136610		
ENSMUSG00000132003		
ENSMUSG00000099564		
ENSMUSG00000049086		
ENSMUSG00002075467		
ENSMUSG00000139836		
ENSMUSG00000079539	ENSG00000122136	50
ENSMUSG00000079539	ENSG00000171102	0
ENSMUSG00000101615		
ENSMUSG00002075067		
ENSMUSG00000100522		
ENSMUSG00000127411		
ENSMUSG00000026936		
ENSMUSG00000139556		
ENSMUSG00000139563		
ENSMUSG00000139566		
ENSMUSG00000139574		
ENSMUSG00000100039		
ENSMUSG00000102014		
ENSMUSG00000121921		
ENSMUSG00000130611		
ENSMUSG00000069080		
ENSMUSG00000130643		
ENSMUSG00000136691		
ENSMUSG00000085484	ENSG00000236543	50
ENSMUSG00000036401	ENSG00000204007	100
ENSMUSG00000055775	ENSG00000133020	100
ENSMUSG00000136774		
ENSMUSG00000136731		
ENSMUSG00000101411		
ENSMUSG00000139589		
ENSMUSG00000023210	ENSG00000148386	100
ENSMUSG00000139593		
ENSMUSG00000139604		
ENSMUSG00000139607		
ENSMUSG00000040813	ENSG00000164081	100
ENSMUSG00000139614		
ENSMUSG00000139633		
ENSMUSG00000059625	ENSG00000165643	100
ENSMUSG00000139638		
ENSMUSG00000139643		
ENSMUSG00000120567		
ENSMUSG00000121273		
ENSMUSG00000137141		
ENSMUSG00000139695		
ENSMUSG00000100908		
ENSMUSG00000125261		
ENSMUSG00000080929		
ENSMUSG00000028655	ENSG00000168389	75
ENSMUSG00000058740	ENSG00000107147	100
ENSMUSG00000139706		
ENSMUSG00000040661	ENSG00000164080	100
ENSMUSG00000086443		
ENSMUSG00000127883		
ENSMUSG00000127842		
ENSMUSG00000127697		
ENSMUSG00000028654	ENSG00000116990	100
ENSMUSG00000060180	ENSG00000006788	100
ENSMUSG00000028653	ENSG00000043514	100
ENSMUSG00000122539		
ENSMUSG00002075542		
ENSMUSG00000129022		
ENSMUSG00000040325	ENSG00000145041	75
ENSMUSG00000139719		
ENSMUSG00000139727		
ENSMUSG00000139733		
ENSMUSG00000139734		
ENSMUSG00000124409		
ENSMUSG00000028246	ENSG00000146267	100
ENSMUSG00000139737		
ENSMUSG00000099553		
ENSMUSG00000097784		
ENSMUSG00000139748		
ENSMUSG00000080997		
ENSMUSG00000140771		
ENSMUSG00000133878		
ENSMUSG00000139775		
ENSMUSG00000139786		
ENSMUSG00000082490		
ENSMUSG00000013415	ENSG00000159217	100
ENSMUSG00000041052	ENSG00000164893	75
ENSMUSG00000139802		
ENSMUSG00000139824		
ENSMUSG00000139849		
ENSMUSG00000133353		
ENSMUSG00000086161		
ENSMUSG00000124577		
ENSMUSG00000028238	ENSG00000147614	50
ENSMUSG00000139896		
ENSMUSG00000139897		
ENSMUSG00000121223		
ENSMUSG00000139970		
ENSMUSG00000120521		
ENSMUSG00000121863		
ENSMUSG00000120197		
ENSMUSG00000140008		
ENSMUSG00000140011		
ENSMUSG00000086332		
ENSMUSG00000133782		
ENSMUSG00000104435		
ENSMUSG00000032575	ENSG00000145050	100
ENSMUSG00000073988	ENSG00000137561	50
ENSMUSG00000140029		
ENSMUSG00000049604	ENSG00000159184	100
ENSMUSG00000101223		
ENSMUSG00002075973		
ENSMUSG00002076964		
ENSMUSG00000065546		
ENSMUSG00000020875	ENSG00000170689	100
ENSMUSG00000135795		
ENSMUSG00000056648	ENSG00000120068	100
ENSMUSG00000103835		
ENSMUSG00000074102	ENSG00000259956	100
ENSMUSG00000073987	ENSG00000137563	25
ENSMUSG00000038721	ENSG00000260027	100
ENSMUSG00000090207		
ENSMUSG00000000690	ENSG00000108511	100
ENSMUSG00000134165		
ENSMUSG00000143415		
ENSMUSG00000097155		
ENSMUSG00000127258		
ENSMUSG00000038700	ENSG00000120075	100
ENSMUSG00000141046		
ENSMUSG00000032198	ENSG00000130158	100
ENSMUSG00000065519	ENSG00000284038	
ENSMUSG00000038692	ENSG00000182742	100
ENSMUSG00000055761	ENSG00000185942	50
ENSMUSG00000048763	ENSG00000120093	100
ENSMUSG00000086017		
ENSMUSG00000140037		
ENSMUSG00000075589		
ENSMUSG00000081964		
ENSMUSG00000083315		
ENSMUSG00000092188		
ENSMUSG00000137998		
ENSMUSG00000075588	ENSG00000173917	100
ENSMUSG00000130480		
ENSMUSG00000083654		
ENSMUSG00000082672		
ENSMUSG00000040478	ENSG00000112238	50
ENSMUSG00000140040		
