Gene stable ID,Mouse gene stable ID,Mouse homology type,Mouse Gene-order conservation score,EuclidDist,EuclidDistNorm,EuclidDistLog,PearDist,TEC,Num Human Dupes,Num Mouse Dupes,Duplicated Species,Human Gene Type,Mouse Gene Type,Parental,Daughter,ID,Label,+/-
ENSG00000120235,ENSMUSG00000078354,ortholog_many2many,75.0,0.2594686474227063,,0.3330551289194081,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000120242,ENSMUSG00000078354,ortholog_many2many,25.0,0.08313349523427913,,0.11511694218997155,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000137080,ENSMUSG00000078354,ortholog_many2many,25.0,0.3025956857163425,,0.3840343384083017,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000147873,ENSMUSG00000078354,ortholog_many2many,25.0,0.14779471851313766,,0.19341346701564038,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000147885,ENSMUSG00000078354,ortholog_many2many,25.0,0.014931793533686644,,0.02078721277636446,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000186803,ENSMUSG00000078354,ortholog_many2many,25.0,0.009538482146396195,,0.013323343064481208,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000188379,ENSMUSG00000078354,ortholog_many2many,75.0,0.12660072310365753,,0.17213430364539914,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000197919,ENSMUSG00000078354,ortholog_many2many,25.0,0.06658712613963416,,0.09062396294686201,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0046718, GO:0006952, GO:0007165","symbiont entry into host cell, defense response, signal transduction","+, +, +"
ENSG00000214042,ENSMUSG00000078354,ortholog_many2many,25.0,0.024912375098932505,,0.0355248453333889,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000228083,ENSMUSG00000078354,ortholog_many2many,25.0,0.08732159289782022,,0.12079100256456853,,,13.0,14,NA,protein_coding,protein_coding,False,False,GO:0006952,defense response,+
ENSG00000233816,ENSMUSG00000078354,ortholog_many2many,75.0,0.09431107269810005,,0.1301050143839492,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0046718, GO:0006952, GO:0007165","symbiont entry into host cell, defense response, signal transduction","+, +, +"
ENSG00000234829,ENSMUSG00000078354,ortholog_many2many,25.0,0.03432934339627561,,0.048718962328039316,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000236637,ENSMUSG00000078354,ortholog_many2many,25.0,0.007338409334882161,,0.009074157719858538,,,13.0,14,NA,protein_coding,protein_coding,False,False,GO:0006952,defense response,+
ENSG00000120235,ENSMUSG00000078355,ortholog_many2many,75.0,0.2594686474227063,,0.3330551289194081,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000120242,ENSMUSG00000078355,ortholog_many2many,25.0,0.08313349523427913,,0.11511694218997155,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000137080,ENSMUSG00000078355,ortholog_many2many,25.0,0.3025956857163425,,0.3840343384083017,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000147873,ENSMUSG00000078355,ortholog_many2many,25.0,0.14779471851313766,,0.19341346701564038,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000147885,ENSMUSG00000078355,ortholog_many2many,25.0,0.014931793533686644,,0.02078721277636446,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000186803,ENSMUSG00000078355,ortholog_many2many,25.0,0.009538482146396195,,0.013323343064481208,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000188379,ENSMUSG00000078355,ortholog_many2many,75.0,0.12660072310365753,,0.17213430364539914,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000197919,ENSMUSG00000078355,ortholog_many2many,25.0,0.06658712613963416,,0.09062396294686201,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0046718, GO:0006952, GO:0007165","symbiont entry into host cell, defense response, signal transduction","+, +, +"
ENSG00000214042,ENSMUSG00000078355,ortholog_many2many,25.0,0.024912375098932505,,0.0355248453333889,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000228083,ENSMUSG00000078355,ortholog_many2many,25.0,0.08732159289782022,,0.12079100256456853,,,13.0,14,NA,protein_coding,protein_coding,False,False,GO:0006952,defense response,+
ENSG00000233816,ENSMUSG00000078355,ortholog_many2many,75.0,0.09431107269810005,,0.1301050143839492,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0046718, GO:0006952, GO:0007165","symbiont entry into host cell, defense response, signal transduction","+, +, +"
ENSG00000234829,ENSMUSG00000078355,ortholog_many2many,25.0,0.03432934339627561,,0.048718962328039316,,,13.0,14,NA,protein_coding,protein_coding,False,False,"GO:0006952, GO:0007165","defense response, signal transduction","+, +"
ENSG00000236637,ENSMUSG00000078355,ortholog_many2many,25.0,0.007338409334882161,,0.009074157719858538,,,13.0,14,NA,protein_coding,protein_coding,False,False,GO:0006952,defense response,+
ENSG00000172680,ENSMUSG00000078365,ortholog_one2one,100.0,0.10695015978192694,0.6374661725958245,0.14767861185644868,0.27858695288593127,,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000181718,ENSMUSG00000078420,ortholog_one2many,50.0,0.0029457882486790504,,0.004146504627013046,,,1.0,4,Mouse,protein_coding,protein_coding,False,False,GO:0007165,signal transduction,+
ENSG00000205323,ENSMUSG00000078427,ortholog_one2one,100.0,162.70288602490507,0.39480946655630816,6.726068745931453,0.5630250564181072,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000175215,ENSMUSG00000078429,ortholog_one2one,100.0,154.87494382168472,0.4271193839284487,5.315331553481546,0.2636391861520606,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000095932,ENSMUSG00000078439,ortholog_one2one,100.0,295.9310113807793,0.7259977904144498,6.569232179759219,0.3863161516234418,0.125,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000129932,ENSMUSG00000078440,ortholog_one2one,100.0,108.35741549524201,0.2317486887509805,4.600152929714704,0.1352059311894891,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000160994,ENSMUSG00000078442,ortholog_one2one,100.0,0.5203812756292272,1.2271448140938706,0.6003485785558266,0.9667947177895354,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000185250,ENSMUSG00000078451,ortholog_one2one,100.0,12.36964832104656,0.524147923959608,3.4960215601567897,0.3300170202184799,0.2,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000164520,ENSMUSG00000078452,ortholog_one2many,0.0,23.500788853307828,1.4083954522016682,5.563738363138758,1.1582923336095208,1.0,1.0,2,Mouse,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000146386,ENSMUSG00000078453,ortholog_one2one,100.0,113.03173078453493,0.44534142376993213,4.502962693259008,0.5330382100044004,0.0,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187583,ENSMUSG00000078485,ortholog_one2one,100.0,100.50216573446643,0.12260054304690098,5.3155156354481825,0.009254154193783282,0.4666666666666667,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187642,ENSMUSG00000078486,ortholog_one2one,100.0,124.01626713994749,0.6366548030735832,6.247399828398815,0.23863207338392312,0.3333333333333333,1.0,1,NA,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-
ENSG00000235098,ENSMUSG00000078487,ortholog_one2one,100.0,31.78979339582006,1.1979690001940044,7.389656122875209,1.185252998779611,0.35714285714285715,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000142609,ENSMUSG00000078490,ortholog_one2one,100.0,17.903511189704936,0.8407200163801758,5.119356238493835,0.49400630806680035,0.625,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000196378,ENSMUSG00000078495,ortholog_one2many,0.0,7.894823720019963,0.6476310873054376,2.469259344692527,0.89187433114781,0.0625,1.0,27,Mouse,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-
ENSG00000196378,ENSMUSG00000078497,ortholog_one2many,0.0,12.877965958701342,,6.097957224026054,,,1.0,27,Mouse,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-
ENSG00000196378,ENSMUSG00000078498,ortholog_one2many,0.0,12.83855793932397,0.7650804861932068,6.043964411754107,0.9546535995590931,,1.0,27,Mouse,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-
ENSG00000196378,ENSMUSG00000078503,ortholog_one2many,0.0,12.835111794112713,0.8200460311990081,6.029830291809009,0.936284039304423,,1.0,27,Mouse,protein_coding,protein_coding,False,False,GO:0006355,regulation of DNA-templated transcription,-
ENSG00000204518,ENSMUSG00000078504,ortholog_one2many,100.0,0.8138093519640232,,0.8820734922850206,,,1.0,5,Mouse,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204518,ENSMUSG00000078505,ortholog_one2many,100.0,0.8120866062987018,1.34188203031788,0.8789342214430709,1.1635162529952943,,1.0,5,Mouse,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000188984,ENSMUSG00000078507,ortholog_one2one,50.0,0.6952883344861989,1.202124290220468,0.7035616820102708,1.159620705484134,,1.0,1,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116721,ENSMUSG00000078508,ortholog_many2many,0.0,0.008688503874629279,,0.012282657223770003,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116726,ENSMUSG00000078508,ortholog_many2many,0.0,0.010818080981886516,,0.01542603750588478,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000120952,ENSMUSG00000078508,ortholog_many2many,0.0,0.066347979814236,,0.09269293895442482,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000182330,ENSMUSG00000078508,ortholog_many2many,50.0,0.052743807694380626,,0.07416024443862239,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187545,ENSMUSG00000078508,ortholog_many2many,0.0,0.7687114922447515,,0.8227079405139749,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204478,ENSMUSG00000078508,ortholog_many2many,0.0,0.01156991404900532,,0.01523707075716574,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204479,ENSMUSG00000078508,ortholog_many2many,0.0,0.009345290109509852,,0.012776580421998843,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204480,ENSMUSG00000078508,ortholog_many2many,50.0,0.00891671970660409,,0.012447629307654348,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204481,ENSMUSG00000078508,ortholog_many2many,50.0,0.005374090814329029,,0.0075732440735956355,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204501,ENSMUSG00000078508,ortholog_many2many,0.0,0.044638672512004186,,0.06297743498430258,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204505,ENSMUSG00000078508,ortholog_many2many,0.0,0.003594871313021135,,0.005074034498810075,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204510,ENSMUSG00000078508,ortholog_many2many,0.0,0.03162261286716605,,0.04490095952146135,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000229571,ENSMUSG00000078508,ortholog_many2many,0.0,0.00027068504198769305,,0.0003653877082365562,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000232423,ENSMUSG00000078508,ortholog_many2many,0.0,0.0025683097915209013,,0.003634764413844625,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000237700,ENSMUSG00000078508,ortholog_many2many,0.0,0.4008018613410072,,0.4862546152991294,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000239810,ENSMUSG00000078508,ortholog_many2many,50.0,0.01656231946780245,,0.023394738645149935,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000243073,ENSMUSG00000078508,ortholog_many2many,0.0,0.023794657322760693,,0.03385747686734336,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000270601,ENSMUSG00000078508,ortholog_many2many,0.0,0.0011478403353124345,,0.0015795177406390268,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000274764,ENSMUSG00000078508,ortholog_many2many,0.0,0.002114622222230753,,0.0027877393871646545,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000279169,ENSMUSG00000078508,ortholog_many2many,50.0,0.0013973263164368819,,0.0019953669954072347,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000279804,ENSMUSG00000078508,ortholog_many2many,50.0,0.005480496673176688,,0.006862661149554223,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000280267,ENSMUSG00000078508,ortholog_many2many,0.0,0.0005133298536345047,,0.0007344861137278322,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116721,ENSMUSG00000078509,ortholog_many2many,50.0,0.008688503874629279,,0.012282657223770003,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116726,ENSMUSG00000078509,ortholog_many2many,50.0,0.010818080981886516,,0.01542603750588478,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000120952,ENSMUSG00000078509,ortholog_many2many,0.0,0.066347979814236,,0.09269293895442482,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000182330,ENSMUSG00000078509,ortholog_many2many,0.0,0.052743807694380626,,0.07416024443862239,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187545,ENSMUSG00000078509,ortholog_many2many,0.0,0.7687114922447515,,0.8227079405139749,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204478,ENSMUSG00000078509,ortholog_many2many,50.0,0.01156991404900532,,0.01523707075716574,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204479,ENSMUSG00000078509,ortholog_many2many,50.0,0.009345290109509852,,0.012776580421998843,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204480,ENSMUSG00000078509,ortholog_many2many,0.0,0.00891671970660409,,0.012447629307654348,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204481,ENSMUSG00000078509,ortholog_many2many,0.0,0.005374090814329029,,0.0075732440735956355,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204501,ENSMUSG00000078509,ortholog_many2many,50.0,0.044638672512004186,,0.06297743498430258,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204505,ENSMUSG00000078509,ortholog_many2many,50.0,0.003594871313021135,,0.005074034498810075,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204510,ENSMUSG00000078509,ortholog_many2many,0.0,0.03162261286716605,,0.04490095952146135,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000229571,ENSMUSG00000078509,ortholog_many2many,0.0,0.00027068504198769305,,0.0003653877082365562,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000232423,ENSMUSG00000078509,ortholog_many2many,0.0,0.0025683097915209013,,0.003634764413844625,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000237700,ENSMUSG00000078509,ortholog_many2many,50.0,0.4008018613410072,,0.4862546152991294,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000239810,ENSMUSG00000078509,ortholog_many2many,0.0,0.01656231946780245,,0.023394738645149935,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000243073,ENSMUSG00000078509,ortholog_many2many,0.0,0.023794657322760693,,0.03385747686734336,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000270601,ENSMUSG00000078509,ortholog_many2many,50.0,0.0011478403353124345,,0.0015795177406390268,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000274764,ENSMUSG00000078509,ortholog_many2many,0.0,0.002114622222230753,,0.0027877393871646545,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000279169,ENSMUSG00000078509,ortholog_many2many,0.0,0.0013973263164368819,,0.0019953669954072347,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000279804,ENSMUSG00000078509,ortholog_many2many,0.0,0.005480496673176688,,0.006862661149554223,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000280267,ENSMUSG00000078509,ortholog_many2many,0.0,0.0005133298536345047,,0.0007344861137278322,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116721,ENSMUSG00000078510,ortholog_many2many,50.0,0.008688503874629279,,0.012282657223770003,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116726,ENSMUSG00000078510,ortholog_many2many,50.0,0.010818080981886516,,0.01542603750588478,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000120952,ENSMUSG00000078510,ortholog_many2many,0.0,0.066347979814236,,0.09269293895442482,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000182330,ENSMUSG00000078510,ortholog_many2many,0.0,0.052743807694380626,,0.07416024443862239,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187545,ENSMUSG00000078510,ortholog_many2many,0.0,0.7687114922447515,,0.8227079405139749,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204478,ENSMUSG00000078510,ortholog_many2many,50.0,0.01156991404900532,,0.01523707075716574,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204479,ENSMUSG00000078510,ortholog_many2many,50.0,0.009345290109509852,,0.012776580421998843,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204480,ENSMUSG00000078510,ortholog_many2many,0.0,0.00891671970660409,,0.012447629307654348,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204481,ENSMUSG00000078510,ortholog_many2many,0.0,0.005374090814329029,,0.0075732440735956355,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204501,ENSMUSG00000078510,ortholog_many2many,50.0,0.044638672512004186,,0.06297743498430258,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204505,ENSMUSG00000078510,ortholog_many2many,50.0,0.003594871313021135,,0.005074034498810075,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204510,ENSMUSG00000078510,ortholog_many2many,0.0,0.03162261286716605,,0.04490095952146135,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000229571,ENSMUSG00000078510,ortholog_many2many,0.0,0.00027068504198769305,,0.0003653877082365562,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000232423,ENSMUSG00000078510,ortholog_many2many,0.0,0.0025683097915209013,,0.003634764413844625,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000237700,ENSMUSG00000078510,ortholog_many2many,50.0,0.4008018613410072,,0.4862546152991294,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000239810,ENSMUSG00000078510,ortholog_many2many,0.0,0.01656231946780245,,0.023394738645149935,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000243073,ENSMUSG00000078510,ortholog_many2many,0.0,0.023794657322760693,,0.03385747686734336,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000270601,ENSMUSG00000078510,ortholog_many2many,50.0,0.0011478403353124345,,0.0015795177406390268,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000274764,ENSMUSG00000078510,ortholog_many2many,0.0,0.002114622222230753,,0.0027877393871646545,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000279169,ENSMUSG00000078510,ortholog_many2many,0.0,0.0013973263164368819,,0.0019953669954072347,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000279804,ENSMUSG00000078510,ortholog_many2many,0.0,0.005480496673176688,,0.006862661149554223,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000280267,ENSMUSG00000078510,ortholog_many2many,0.0,0.0005133298536345047,,0.0007344861137278322,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116721,ENSMUSG00000078511,ortholog_many2many,50.0,0.008688503874629279,,0.012282657223770003,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116726,ENSMUSG00000078511,ortholog_many2many,50.0,0.010818080981886516,,0.01542603750588478,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000120952,ENSMUSG00000078511,ortholog_many2many,0.0,0.066347979814236,,0.09269293895442482,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000182330,ENSMUSG00000078511,ortholog_many2many,0.0,0.052743807694380626,,0.07416024443862239,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187545,ENSMUSG00000078511,ortholog_many2many,0.0,0.7687114922447515,,0.8227079405139749,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204478,ENSMUSG00000078511,ortholog_many2many,50.0,0.01156991404900532,,0.01523707075716574,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204479,ENSMUSG00000078511,ortholog_many2many,50.0,0.009345290109509852,,0.012776580421998843,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204480,ENSMUSG00000078511,ortholog_many2many,0.0,0.00891671970660409,,0.012447629307654348,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204481,ENSMUSG00000078511,ortholog_many2many,0.0,0.005374090814329029,,0.0075732440735956355,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204501,ENSMUSG00000078511,ortholog_many2many,50.0,0.044638672512004186,,0.06297743498430258,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204505,ENSMUSG00000078511,ortholog_many2many,50.0,0.003594871313021135,,0.005074034498810075,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204510,ENSMUSG00000078511,ortholog_many2many,0.0,0.03162261286716605,,0.04490095952146135,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000229571,ENSMUSG00000078511,ortholog_many2many,0.0,0.00027068504198769305,,0.0003653877082365562,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000232423,ENSMUSG00000078511,ortholog_many2many,0.0,0.0025683097915209013,,0.003634764413844625,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000237700,ENSMUSG00000078511,ortholog_many2many,50.0,0.4008018613410072,,0.4862546152991294,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000239810,ENSMUSG00000078511,ortholog_many2many,0.0,0.01656231946780245,,0.023394738645149935,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000243073,ENSMUSG00000078511,ortholog_many2many,0.0,0.023794657322760693,,0.03385747686734336,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000270601,ENSMUSG00000078511,ortholog_many2many,50.0,0.0011478403353124345,,0.0015795177406390268,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000274764,ENSMUSG00000078511,ortholog_many2many,0.0,0.002114622222230753,,0.0027877393871646545,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000279169,ENSMUSG00000078511,ortholog_many2many,0.0,0.0013973263164368819,,0.0019953669954072347,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000279804,ENSMUSG00000078511,ortholog_many2many,0.0,0.005480496673176688,,0.006862661149554223,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000280267,ENSMUSG00000078511,ortholog_many2many,0.0,0.0005133298536345047,,0.0007344861137278322,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116721,ENSMUSG00000078512,ortholog_many2many,50.0,0.008688503874629279,,0.012282657223770003,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000116726,ENSMUSG00000078512,ortholog_many2many,50.0,0.010818080981886516,,0.01542603750588478,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000120952,ENSMUSG00000078512,ortholog_many2many,0.0,0.066347979814236,,0.09269293895442482,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000182330,ENSMUSG00000078512,ortholog_many2many,0.0,0.052743807694380626,,0.07416024443862239,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000187545,ENSMUSG00000078512,ortholog_many2many,0.0,0.7687114922447515,,0.8227079405139749,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204478,ENSMUSG00000078512,ortholog_many2many,50.0,0.01156991404900532,,0.01523707075716574,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204479,ENSMUSG00000078512,ortholog_many2many,50.0,0.009345290109509852,,0.012776580421998843,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204480,ENSMUSG00000078512,ortholog_many2many,0.0,0.00891671970660409,,0.012447629307654348,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
ENSG00000204481,ENSMUSG00000078512,ortholog_many2many,0.0,0.005374090814329029,,0.0075732440735956355,,,22.0,87,NA,protein_coding,protein_coding,False,False,nan,nan,nan
