,Gene stable ID,Mouse gene stable ID,Mouse homology type,Mouse Gene-order conservation score,EuclidDist,EuclidDistNorm,EuclidDistLog,PearDist,TEC,Num Human Dupes,Num Mouse Dupes,Duplicated Species,Human Gene Type,Mouse Gene Type
719012,ENSG00000167272,ENSMUSG00000060152,ortholog_one2one,100.0,229.6764102339567,0.00508081824974172,1.0325153641046638,0.5765704982397795,0.0,1.0,1,NA,protein_coding,protein_coding
719013,ENSG00000099904,ENSMUSG00000060166,ortholog_one2one,100.0,42.89881952352951,0.001194974889470188,6.431392652367563,0.6978942041072369,0.125,1.0,1,NA,protein_coding,protein_coding
719014,ENSG00000165115,ENSMUSG00000060176,ortholog_one2one,100.0,2.392736632362524,6.295697172148709e-05,1.7864075821976668,0.48708868625173685,0.125,1.0,1,NA,protein_coding,protein_coding
719015,ENSG00000142515,ENSMUSG00000060177,ortholog_many2many,0.0,435.0342661567567,0.004453974418433503,2.9277769468382724,0.9615372661628886,0.13392857142857142,3.0,14,NA,protein_coding,protein_coding
719057,ENSG00000167748,ENSMUSG00000060177,ortholog_many2many,100.0,1502.9230076392153,0.010581431605836604,10.702447900090004,0.5507405240993523,0.25892857142857145,3.0,14,NA,protein_coding,protein_coding
719099,ENSG00000167751,ENSMUSG00000060177,ortholog_many2many,0.0,434.34297127160283,0.004450081435104767,2.298939113818156,0.759053833287015,0.08928571428571429,3.0,14,NA,protein_coding,protein_coding
719141,ENSG00000006788,ENSMUSG00000060180,ortholog_one2one,100.0,2.1080957632180994,1.774438859982624e-05,0.6253787172230281,1.2641481520925144,0.0625,1.0,1,NA,protein_coding,protein_coding
719142,ENSG00000175782,ENSMUSG00000060181,ortholog_one2one,100.0,19.46422633745854,0.00043286563584760704,2.6115819361037538,0.5556314858441445,0.1875,1.0,1,NA,protein_coding,protein_coding
719143,ENSG00000198812,ENSMUSG00000060187,ortholog_one2one,100.0,77.57949372759494,0.0010742401576894958,0.3986172094645951,3.613216061904012e-07,0.0,1.0,1,NA,protein_coding,protein_coding
719144,ENSG00000189377,ENSMUSG00000060188,ortholog_one2one,50.0,294.04799069187095,0.002461091002150851,6.150786991437735,0.004913221654410105,0.0625,1.0,1,NA,protein_coding,protein_coding
719145,ENSG00000145879,ENSMUSG00000060201,ortholog_one2one,50.0,261.97583089041666,0.002742560741651104,8.068235863770335,1.1440278392508443,0.125,1.0,1,NA,protein_coding,protein_coding
719146,ENSG00000145248,ENSMUSG00000060204,ortholog_one2one,25.0,4.587315432314577,2.7534699864499898e-05,2.804906872168561,0.3518518927205877,0.125,1.0,1,NA,protein_coding,protein_coding
719147,ENSG00000148143,ENSMUSG00000060206,ortholog_one2one,100.0,15.486529103565726,0.0005403051573024646,1.6778118404883016,0.5301883661806363,0.0,1.0,1,NA,protein_coding,protein_coding
719148,ENSG00000164816,ENSMUSG00000060208,ortholog_many2many,0.0,28.958318075577434,0.00025903258842998185,5.016250625424955,1.2295890745472264,0.16071428571428573,6.0,28,NA,protein_coding,protein_coding
719316,ENSG00000164821,ENSMUSG00000060208,ortholog_many2many,0.0,2.7446638523819473,3.5301740125463906e-05,1.5514130487306002,1.1320285288130736,0.11160714285714286,6.0,28,NA,protein_coding,protein_coding
719484,ENSG00000164822,ENSMUSG00000060208,ortholog_many2many,0.0,13.80061567665403,0.00012845227570040671,3.919661750062501,1.2309267471239547,0.11607142857142858,6.0,28,NA,protein_coding,protein_coding
719652,ENSG00000206047,ENSMUSG00000060208,ortholog_many2many,0.0,1.9131627050620632,3.0394188843856677e-05,0.7113480885225637,1.1387221945656247,0.06696428571428571,6.0,28,NA,protein_coding,protein_coding
719820,ENSG00000239839,ENSMUSG00000060208,ortholog_many2many,0.0,9.853288610647713,7.893489366560464e-05,4.275469838249635,1.1624735187337978,0.30357142857142855,6.0,28,NA,protein_coding,protein_coding
719988,ENSG00000240247,ENSMUSG00000060208,ortholog_many2many,0.0,1.913285076934057,3.0395476904341545e-05,0.7116066663828678,1.1334989569216924,0.06696428571428571,6.0,28,NA,protein_coding,protein_coding
720156,ENSG00000135749,ENSMUSG00000060212,ortholog_one2one,100.0,31.406622811073763,0.001151826269552131,3.5689634640103267,0.06312877438786524,0.3125,1.0,1,NA,protein_coding,protein_coding
720157,ENSG00000141480,ENSMUSG00000060216,ortholog_one2one,100.0,91.82672478980821,0.0026662634287691832,3.5530803610170523,0.6239877979900657,0.0,1.0,1,NA,protein_coding,protein_coding
720158,ENSG00000119943,ENSMUSG00000060224,ortholog_one2one,100.0,81.30866612094823,0.0009029049620872067,3.9744673822152015,0.8384708043549511,0.125,1.0,1,NA,protein_coding,protein_coding
720159,ENSG00000166734,ENSMUSG00000060227,ortholog_one2one,100.0,88.56739809768254,0.002945002472651759,4.476442811282616,0.3357672028149361,0.0625,1.0,1,NA,protein_coding,protein_coding
720160,ENSG00000184524,ENSMUSG00000060240,ortholog_one2one,100.0,129.4600901078782,0.0097060763684698,3.16700179939637,0.00019820895278654937,0.0625,1.0,1,NA,protein_coding,protein_coding
720161,ENSG00000183684,ENSMUSG00000060244,ortholog_one2many,0.0,97.04666671673526,0.0009114413693749802,12.193382313727996,0.570336069661144,0.4375,1.0,19,Mouse,protein_coding,protein_coding
720180,ENSG00000182634,ENSMUSG00000060254,ortholog_many2many,0.0,0.03032174811368542,1.6974925282174484e-07,0.04310452276007157,,0.0,4.0,3,NA,protein_coding,protein_coding
720192,ENSG00000234560,ENSMUSG00000060254,ortholog_many2many,100.0,0.023212010895089442,1.381738162384711e-07,0.033105834610419015,,0.0,4.0,3,NA,protein_coding,protein_coding
720204,ENSG00000236981,ENSMUSG00000060254,ortholog_many2many,100.0,0.024388840555258456,1.405895234533792e-07,0.03478136786234953,,0.0,4.0,3,NA,protein_coding,protein_coding
720216,ENSG00000254737,ENSMUSG00000060254,ortholog_many2many,100.0,0.20901708555258094,1.1669497032859827e-06,0.27457852230144275,,0.0,4.0,3,NA,protein_coding,protein_coding
720228,ENSG00000121067,ENSMUSG00000060256,ortholog_one2many,0.0,128.52382082935833,0.0015931361344357008,11.619207615956952,0.5361718265034457,0.46153846153846156,1.0,13,Mouse,protein_coding,protein_coding
720241,ENSG00000215397,ENSMUSG00000060257,ortholog_one2one,100.0,15.213489617661425,0.0004872294530492088,1.3075340320135067,0.0010636634182115134,0.0,1.0,1,NA,protein_coding,protein_coding
720242,ENSG00000171813,ENSMUSG00000060260,ortholog_one2one,100.0,30.641747315900908,0.00040375252759639567,5.811157694998337,0.48861056417978055,0.0625,1.0,1,NA,protein_coding,protein_coding
720243,ENSG00000263001,ENSMUSG00000060261,ortholog_one2one,100.0,320.9892323696109,0.007218636626698708,4.891861918623658,0.945837991008585,0.0,1.0,1,NA,protein_coding,protein_coding
720244,ENSG00000198520,ENSMUSG00000060268,ortholog_one2one,100.0,8.784819276930094,5.5158084677756034e-05,4.329117886877582,0.9715501098672689,0.3125,1.0,1,NA,protein_coding,protein_coding
720245,ENSG00000158458,ENSMUSG00000060275,ortholog_one2one,100.0,7.1669856124061715,0.0003246088410435573,1.9424564729539906,0.08869925047944882,0.25,1.0,1,NA,protein_coding,protein_coding
720246,ENSG00000196961,ENSMUSG00000060279,ortholog_one2one,100.0,174.247266289689,0.006314839038722985,5.251191661046959,0.4292740975327538,0.0,1.0,1,NA,protein_coding,protein_coding
720247,ENSG00000170374,ENSMUSG00000060284,ortholog_one2one,100.0,4.062577644997314,0.00012307937455504297,1.3665007007247623,0.010870664761039706,0.0625,1.0,1,NA,protein_coding,protein_coding
720248,ENSG00000171960,ENSMUSG00000060288,ortholog_one2one,100.0,10.490155770108592,0.00019634892971734434,2.9130842495979214,1.0944080784072514,0.0,1.0,1,NA,protein_coding,protein_coding
720249,ENSG00000172769,ENSMUSG00000060303,ortholog_one2many,25.0,0.012772618498833916,1.8820131907235638e-07,0.014231382240521088,0.2182550041979615,0.0,1.0,16,Mouse,protein_coding,protein_coding
720265,ENSG00000175322,ENSMUSG00000060314,ortholog_one2one,0.0,16.528189848312003,0.0005346233613836377,2.2056775286225307,0.35919174133605847,0.125,1.0,1,NA,protein_coding,protein_coding
720266,ENSG00000149488,ENSMUSG00000060332,ortholog_one2one,100.0,4.159555032838846,2.4618191966902962e-05,2.4922001726082565,0.5041471351082691,0.0625,1.0,1,NA,protein_coding,protein_coding
720267,ENSG00000183166,ENSMUSG00000060371,ortholog_one2one,75.0,73.86194863595455,0.0026962904252783243,1.6589860966826946,0.001204837430795691,0.0625,1.0,1,NA,protein_coding,protein_coding
720268,ENSG00000092199,ENSMUSG00000060373,ortholog_one2many,100.0,103.85226909981027,0.00391871838690035,5.119471389422865,0.7781929037717933,0.0,5.0,1,Human,protein_coding,protein_coding
720273,ENSG00000179172,ENSMUSG00000060373,ortholog_one2many,0.0,227.35781355133653,0.00497590333934577,10.950143074559138,0.6896430239342883,0.5,5.0,1,Human,protein_coding,protein_coding
720278,ENSG00000179412,ENSMUSG00000060373,ortholog_one2many,0.0,227.5254427955193,0.004977024266272304,11.183262635282585,0.7167971305110008,0.5,5.0,1,Human,protein_coding,protein_coding
720283,ENSG00000275774,ENSMUSG00000060373,ortholog_one2many,0.0,227.49894509288262,0.00497684602067424,11.145655382740081,0.7424481168382195,0.5,5.0,1,Human,protein_coding,protein_coding
720288,ENSG00000277058,ENSMUSG00000060373,ortholog_one2many,0.0,227.50896169321658,0.0049769162013430495,11.158827828961059,0.8671079571162671,0.5,5.0,1,Human,protein_coding,protein_coding
720293,ENSG00000248098,ENSMUSG00000060376,ortholog_one2one,100.0,287.3066381100887,0.003869086504097799,2.8759361202703904,0.5846114796240072,0.0,1.0,1,NA,protein_coding,protein_coding
720294,ENSG00000278129,ENSMUSG00000060397,ortholog_one2one,75.0,5.316573463756429,0.0001931629287097411,1.9504078003137273,0.5761202141598347,0.125,1.0,1,NA,protein_coding,protein_coding
720295,ENSG00000124302,ENSMUSG00000060402,ortholog_one2one,100.0,20.1866227329831,0.0008012415192015125,1.954211756329954,0.015125515419215363,0.1875,1.0,1,NA,protein_coding,protein_coding
720296,ENSG00000204704,ENSMUSG00000060404,ortholog_one2many,50.0,0.006725423483678807,5.478250771615677e-08,0.00938054420122672,,0.0,1.0,2,Mouse,protein_coding,protein_coding
720298,ENSG00000197838,ENSMUSG00000060407,ortholog_many2many,25.0,140.6381808018383,0.0017901054270560227,4.405781584082264,0.37707503186548197,0.09375,3.0,4,NA,protein_coding,protein_coding
720310,ENSG00000198077,ENSMUSG00000060407,ortholog_many2many,50.0,133.82344798492767,0.0017414917673931273,5.53244837168915,0.37479316468939183,0.09375,3.0,4,NA,protein_coding,protein_coding
720322,ENSG00000255974,ENSMUSG00000060407,ortholog_many2many,50.0,626.0874763453135,0.004249536922614195,7.84058130139781,0.37472967033971505,0.09375,3.0,4,NA,protein_coding,protein_coding
720334,ENSG00000212128,ENSMUSG00000060412,ortholog_one2many,0.0,0.15802566907432358,1.3517081337088724e-06,0.2056822328450656,1.0443830096220639,0.0,1.0,3,Mouse,protein_coding,protein_coding
720337,ENSG00000172164,ENSMUSG00000060429,ortholog_one2one,100.0,12.666297987195122,0.0002672532307682145,3.9945184308640105,0.13211965565735828,0.0,1.0,1,NA,protein_coding,protein_coding
720338,ENSG00000132256,ENSMUSG00000060441,ortholog_one2many,50.0,27.113006941818472,0.0004337777556451238,5.25546689671885,1.0428283054303586,0.22321428571428573,1.0,7,Mouse,protein_coding,protein_coding
720345,ENSG00000196074,ENSMUSG00000060445,ortholog_one2one,75.0,4.994329994789955,4.2628180734720415e-05,3.081382709130315,1.0211204852317897,0.3125,1.0,1,NA,protein_coding,protein_coding
720346,ENSG00000013561,ENSMUSG00000060450,ortholog_one2one,100.0,284.5171898361283,0.008521717856527783,2.0279488178026686,0.5571608887087443,0.0,1.0,1,NA,protein_coding,protein_coding
720347,ENSG00000113889,ENSMUSG00000060459,ortholog_one2many,0.0,645.1103010432398,0.008575326157173518,4.7365639355314375,0.11439768594604427,0.0625,1.0,2,Mouse,protein_coding,protein_coding
720349,ENSG00000203909,ENSMUSG00000060461,ortholog_one2one,50.0,0.36962634169565867,8.085679352491328e-06,0.3116440103300069,1.2144063556558038,0.0,1.0,1,NA,protein_coding,protein_coding
720350,ENSG00000182885,ENSMUSG00000060470,ortholog_one2one,100.0,4.4740851210385815,7.89405538438231e-05,1.7797754482926014,0.4764179803303098,0.0625,1.0,1,NA,protein_coding,protein_coding
720351,ENSG00000146457,ENSMUSG00000060475,ortholog_one2one,75.0,42.502136963379215,0.0013967314097012961,3.4923294792285073,0.8968632746835923,0.0,1.0,1,NA,protein_coding,protein_coding
720352,ENSG00000134070,ENSMUSG00000060477,ortholog_one2one,100.0,62.07836826166918,0.0015453903293188088,2.4629385088174116,0.5840172411683859,0.0,1.0,1,NA,protein_coding,protein_coding
720353,ENSG00000177275,ENSMUSG00000060480,ortholog_one2many,25.0,0.06089973276778724,3.600123349426857e-07,0.0852742777724329,,0.0,1.0,3,Mouse,protein_coding,protein_coding
720356,ENSG00000203727,ENSMUSG00000060487,ortholog_one2one,100.0,12.415954166821274,0.00024214580967407478,4.430117671016193,1.4115300527879877,0.3125,1.0,1,NA,protein_coding,protein_coding
720357,ENSG00000204006,ENSMUSG00000060491,ortholog_one2one,100.0,0.021556422489444508,1.73601817512781e-07,0.03042442811132231,,0.0,1.0,1,NA,protein_coding,protein_coding
720358,ENSG00000165496,ENSMUSG00000060499,ortholog_one2one,100.0,1.5888608769540122,1.259215194562405e-05,1.341994844307567,0.00013772570329728673,0.0625,1.0,1,NA,protein_coding,protein_coding
720359,ENSG00000166368,ENSMUSG00000060503,ortholog_one2many,100.0,0.04594215878124751,3.0663344617643145e-07,0.06434915843901481,,0.0,1.0,2,Mouse,protein_coding,protein_coding
720361,ENSG00000185792,ENSMUSG00000060508,ortholog_one2many,0.0,19.181869544989436,0.0005171682525166348,1.462239796754264,0.25402659919402515,0.020833333333333332,1.0,3,Mouse,protein_coding,protein_coding
720364,ENSG00000173578,ENSMUSG00000060509,ortholog_one2one,75.0,2.352857147415139,3.5148010662820713e-05,1.2315075254144496,1.145057155199426,0.0625,1.0,1,NA,protein_coding,protein_coding
720365,ENSG00000174652,ENSMUSG00000060510,ortholog_one2one,0.0,32.6908195871049,0.0006520103329947991,4.572139670203043,0.5195996338509293,0.0,1.0,1,NA,protein_coding,protein_coding
720366,ENSG00000154274,ENSMUSG00000060512,ortholog_one2one,100.0,96.28488541939375,0.002135954585202234,3.1926339302968088,0.7666035376248135,0.125,1.0,1,NA,protein_coding,protein_coding
720367,ENSG00000186283,ENSMUSG00000060519,ortholog_one2one,100.0,33.155061941200145,0.0011882435012138075,4.622492655845644,0.2441784337645061,0.0625,1.0,1,NA,protein_coding,protein_coding
720368,ENSG00000169488,ENSMUSG00000060523,ortholog_one2many,100.0,0.03863654226856255,1.0952033328184633e-06,0.03822075695054388,1.1047307065601686,0.0,1.0,3,Mouse,protein_coding,protein_coding
720371,ENSG00000187323,ENSMUSG00000060534,ortholog_one2one,100.0,4.131726249427829,0.00015200791418592543,0.6715433071956557,0.009649786837593433,0.0,1.0,1,NA,protein_coding,protein_coding
720372,ENSG00000149932,ENSMUSG00000060538,ortholog_one2one,100.0,107.8848313604792,0.0009440858230879666,6.491502349051238,0.7895525643761665,0.0,1.0,1,NA,protein_coding,protein_coding
720373,ENSG00000127863,ENSMUSG00000060548,ortholog_one2one,100.0,40.76373592731755,0.001116165613438276,4.914229020201231,1.2150857686024343,0.1875,1.0,1,NA,protein_coding,protein_coding
720374,ENSG00000172824,ENSMUSG00000060560,ortholog_one2one,100.0,23.303130455453307,0.00014057165695444864,7.066190451654452,0.7967694966612733,0.4375,1.0,1,NA,protein_coding,protein_coding
720375,ENSG00000187833,ENSMUSG00000060565,ortholog_one2many,0.0,0.04084353093708898,3.2929978752065536e-07,0.056644005077645276,1.3154301906795198,0.0,1.0,5,Mouse,protein_coding,protein_coding
720380,ENSG00000188859,ENSMUSG00000060568,ortholog_one2one,100.0,20.361450880234138,0.0007093988756928371,1.6557578894583496,0.07667221189257245,0.0625,1.0,1,NA,protein_coding,protein_coding
720381,ENSG00000117122,ENSMUSG00000060572,ortholog_one2one,75.0,20.35392378507426,0.00047428499631857923,2.8502026958678868,0.4705132816817976,0.125,1.0,1,NA,protein_coding,protein_coding
720382,ENSG00000189283,ENSMUSG00000060579,ortholog_one2one,100.0,15.579584917104672,0.00031791631199924204,1.488185494821648,0.16689260012311247,0.0625,1.0,1,NA,protein_coding,protein_coding
720383,ENSG00000142089,ENSMUSG00000060591,ortholog_many2many,100.0,305.3108945628429,0.004769801828620167,7.445744464470161,0.5528158015673366,0.375,4.0,4,NA,protein_coding,protein_coding
720399,ENSG00000185201,ENSMUSG00000060591,ortholog_many2many,0.0,397.44035200144737,0.004555290785994962,10.759635446466689,0.6343339078865091,0.125,4.0,4,NA,protein_coding,protein_coding
720415,ENSG00000185885,ENSMUSG00000060591,ortholog_many2many,0.0,352.56798791937763,0.004475050899404918,9.248162593104464,0.8483124424437842,0.125,4.0,4,NA,protein_coding,protein_coding
720431,ENSG00000300510,ENSMUSG00000060591,ortholog_many2many,0.0,305.42315159432417,0.0047696847033322385,7.576425583673434,0.8211170693986474,0.375,4.0,4,NA,protein_coding,protein_coding
720447,ENSG00000204381,ENSMUSG00000060594,ortholog_one2one,75.0,26.374550405811586,0.00023998288888956037,4.1659928324013205,0.9125688941757124,0.0625,1.0,1,NA,protein_coding,protein_coding
720448,ENSG00000108515,ENSMUSG00000060600,ortholog_one2one,100.0,2239.4643598097546,0.038998618728661706,6.403921385112409,0.5796905048226324,0.0,1.0,1,NA,protein_coding,protein_coding
720449,ENSG00000131408,ENSMUSG00000060601,ortholog_one2one,100.0,164.01772867677374,0.005024089196381682,3.310848115657765,0.25551611899542914,0.0,1.0,1,NA,protein_coding,protein_coding
720450,ENSG00000214274,ENSMUSG00000060615,ortholog_one2many,0.0,441.8229800491778,0.003332265047505683,10.105755709831811,0.9057039906881811,0.3625,1.0,5,Mouse,protein_coding,protein_coding
720455,ENSG00000179846,ENSMUSG00000060621,ortholog_one2one,100.0,100.28455312283643,0.0018580244516570197,3.908343495105126,0.2272534598113255,0.125,1.0,1,NA,protein_coding,protein_coding
720456,ENSG00000182899,ENSMUSG00000060636,ortholog_one2one,75.0,617.9489661315416,0.005894411520190358,7.779191801563767,1.3446678824841207,0.0,1.0,1,NA,protein_coding,protein_coding
720457,ENSG00000166783,ENSMUSG00000060657,ortholog_one2one,100.0,38.727237155145986,0.0017476149696705888,3.970803862254153,0.3433881532137112,0.0,1.0,1,NA,protein_coding,protein_coding
720458,ENSG00000206536,ENSMUSG00000060663,ortholog_one2many,75.0,0.028386881183520677,6.294845961608244e-07,0.0292934529205639,1.205508242946075,0.0,1.0,3,Mouse,protein_coding,protein_coding
720461,ENSG00000143515,ENSMUSG00000060671,ortholog_one2one,100.0,71.28411251822027,0.0023484210695371506,3.309999071273831,0.622172406968061,0.0625,1.0,1,NA,protein_coding,protein_coding
720462,ENSG00000176485,ENSMUSG00000060675,ortholog_one2one,100.0,114.23001592419567,0.0029421734658828472,3.633458676541417,0.8424186549698458,0.0,1.0,1,NA,protein_coding,protein_coding
720463,ENSG00000135972,ENSMUSG00000060679,ortholog_one2one,100.0,72.62244771535262,0.002040029101026401,2.8346870506148165,0.3652444811172253,0.0,1.0,1,NA,protein_coding,protein_coding
720464,ENSG00000198689,ENSMUSG00000060681,ortholog_one2one,50.0,116.83414697992059,0.00364248119471456,1.9319634259757525,0.02037338680452494,0.0,1.0,1,NA,protein_coding,protein_coding
720465,ENSG00000177174,ENSMUSG00000060688,ortholog_one2many,0.0,0.021603677558865,1.42286668973779e-07,0.03060933991147687,,0.0,1.0,9,Mouse,protein_coding,protein_coding
720474,ENSG00000197617,ENSMUSG00000060699,ortholog_one2many,0.0,0.1200314567046697,1.3557059958574864e-06,0.13337968724134452,0.832625368010764,0.0,1.0,54,Mouse,protein_coding,protein_coding
720528,ENSG00000171049,ENSMUSG00000060701,ortholog_one2many,0.0,1.1952055956864789,1.2083107179780704e-05,1.0829880239025045,0.5977066816576784,0.010416666666666666,1.0,6,Mouse,protein_coding,protein_coding
720534,ENSG00000241399,ENSMUSG00000060703,ortholog_one2one,100.0,853.9838123259707,0.010704770559930014,2.367418975095521,0.0687206003285068,0.0,1.0,1,NA,protein_coding,protein_coding
720535,ENSG00000186222,ENSMUSG00000060708,ortholog_one2one,100.0,17.422833567980256,0.0006938362213947819,2.3360900137412957,0.6948839351612535,0.0,1.0,1,NA,protein_coding,protein_coding
720536,ENSG00000054690,ENSMUSG00000060716,ortholog_one2one,100.0,48.34449127123643,0.0012095085376458402,5.271225314690527,0.5007519090219346,0.125,1.0,1,NA,protein_coding,protein_coding
720537,ENSG00000197617,ENSMUSG00000060724,ortholog_one2many,0.0,0.1200314567046697,1.3557059958574864e-06,0.13337968724134452,0.832625368010764,0.0,1.0,54,Mouse,protein_coding,protein_coding
720591,ENSG00000151151,ENSMUSG00000060733,ortholog_one2one,100.0,156.44300636264822,0.0040899723316562536,4.403098141716639,0.5343516850019845,0.0625,1.0,1,NA,protein_coding,protein_coding
720592,ENSG00000172179,ENSMUSG00000060738,ortholog_one2many,0.0,20.301450256727257,0.0001546682675439617,5.548049872081221,0.8597626452544462,0.5,1.0,26,Mouse,protein_coding,protein_coding
720618,ENSG00000164346,ENSMUSG00000060739,ortholog_one2one,100.0,148.11929529773653,0.000998742380435761,9.091881982232458,0.5411159447389025,0.0,1.0,1,NA,protein_coding,protein_coding
720619,ENSG00000280314,ENSMUSG00000060742,ortholog_one2many,0.0,0.001986413233158199,1.6696848098772037e-08,0.0026742566725058686,,0.0,1.0,17,Mouse,protein_coding,protein_coding
720636,ENSG00000183709,ENSMUSG00000060747,ortholog_many2many,0.0,0.1298273264893813,7.223533984643552e-07,0.17639818245232516,,0.0,2.0,2,NA,protein_coding,protein_coding
720640,ENSG00000197110,ENSMUSG00000060747,ortholog_many2many,100.0,0.11177530075964605,6.669043965478036e-07,0.1533132030998857,,0.0,2.0,2,NA,protein_coding,protein_coding
720644,ENSG00000215454,ENSMUSG00000060756,ortholog_many2many,0.0,0.11510635649611116,2.0421245968779392e-06,0.08767747864411567,1.0682529202497586,0.002403846153846154,2.0,35,NA,protein_coding,protein_coding
720714,ENSG00000243489,ENSMUSG00000060756,ortholog_many2many,0.0,0.10873550751612344,2.005642197572859e-06,0.07854394537708478,0.5934148667838727,0.002403846153846154,2.0,35,NA,protein_coding,protein_coding
720784,ENSG00000181074,ENSMUSG00000060759,ortholog_one2many,0.0,1.4190591431103847,1.2012641479753515e-05,1.4837603935280168,1.2355863768812334,0.0,1.0,2,Mouse,protein_coding,protein_coding
720786,ENSG00000182783,ENSMUSG00000060765,ortholog_many2many,50.0,0.0828357750569936,1.4911640943904013e-06,0.07730767351671301,1.127682280420055,0.0,3.0,6,NA,protein_coding,protein_coding
720804,ENSG00000196944,ENSMUSG00000060765,ortholog_many2many,0.0,0.09383573610381347,1.5248486821387887e-06,0.09601698088296613,0.7637504335741371,0.0,3.0,6,NA,protein_coding,protein_coding
720822,ENSG00000203661,ENSMUSG00000060765,ortholog_many2many,0.0,0.07736769058826061,1.463256198299819e-06,0.06908250862316266,1.0546235072291672,0.0,3.0,6,NA,protein_coding,protein_coding
720840,ENSG00000135951,ENSMUSG00000060771,ortholog_one2one,100.0,18.28353985953824,0.000500407421701374,2.769986573926082,0.622682474533065,0.3125,1.0,1,NA,protein_coding,protein_coding
720841,ENSG00000162951,ENSMUSG00000060780,ortholog_one2one,50.0,50.70615842233298,0.0016336297174772728,2.080250357751754,0.07216394942404147,0.125,1.0,1,NA,protein_coding,protein_coding
720842,ENSG00000141194,ENSMUSG00000060787,ortholog_one2one,100.0,1.2854383110466683,3.844554964584887e-05,0.7747906974673558,0.1111664078956307,0.0625,1.0,1,NA,protein_coding,protein_coding
720843,ENSG00000130755,ENSMUSG00000060791,ortholog_one2one,75.0,77.61333456840894,0.0010331679677567074,5.060931680582592,1.1856413075742824,0.0625,1.0,1,NA,protein_coding,protein_coding
720844,ENSG00000164066,ENSMUSG00000060798,ortholog_one2one,100.0,9.035150532542657,0.0001875172131616726,2.0035642260634994,0.8512792437238963,0.125,1.0,1,NA,protein_coding,protein_coding
720845,ENSG00000166710,ENSMUSG00000060802,ortholog_one2one,100.0,2227.606410909863,0.04184201167680354,7.450911331109913,0.7068161747744233,0.0,1.0,1,NA,protein_coding,protein_coding
720846,ENSG00000084207,ENSMUSG00000060803,ortholog_one2many,100.0,2056.1543696698554,0.021369248989949824,14.178153870635189,0.823857362898077,0.0625,1.0,2,Mouse,protein_coding,protein_coding
720848,ENSG00000170099,ENSMUSG00000060807,ortholog_one2one,100.0,147.19779551830314,0.0006734771564510643,5.611694939280415,0.0008836727953214218,0.1875,1.0,1,NA,protein_coding,protein_coding
720849,ENSG00000197617,ENSMUSG00000060816,ortholog_one2many,0.0,0.1200314567046697,1.3557059958574864e-06,0.13337968724134452,0.832625368010764,0.0,1.0,54,Mouse,protein_coding,protein_coding
720903,ENSG00000174982,ENSMUSG00000060827,ortholog_one2many,0.0,0.0024321529180523997,2.056976435042337e-08,0.003404905891809911,,0.0,1.0,2,Mouse,protein_coding,protein_coding
720905,ENSG00000183230,ENSMUSG00000060843,ortholog_one2one,100.0,5.932267683927704,0.0001061527502962431,1.605728485472256,0.28531916957481196,0.125,1.0,1,NA,protein_coding,protein_coding
720906,ENSG00000108106,ENSMUSG00000060860,ortholog_one2many,100.0,26.522088205109124,0.0006322994469178533,2.2259894502828454,0.6398165679659175,0.0625,1.0,2,Mouse,protein_coding,protein_coding
720908,ENSG00000184677,ENSMUSG00000060862,ortholog_one2one,100.0,20.33386392308717,0.0002330951017954639,4.912310590654931,0.7445422719287917,0.125,1.0,1,NA,protein_coding,protein_coding
720909,ENSG00000213231,ENSMUSG00000060863,ortholog_one2many,100.0,0.26708380407648513,1.5258185203741363e-06,0.34305567433791806,,0.0,1.0,5,Mouse,protein_coding,protein_coding
720914,ENSG00000172289,ENSMUSG00000060878,ortholog_one2one,100.0,0.46085665159818917,9.369555355720163e-06,0.40679685316282094,1.1505843777725056,0.0,1.0,1,NA,protein_coding,protein_coding
720915,ENSG00000184408,ENSMUSG00000060882,ortholog_one2one,100.0,57.80128097354742,0.002026262234161259,2.121948173843017,0.006251839698569017,0.0625,1.0,1,NA,protein_coding,protein_coding
720916,ENSG00000280021,ENSMUSG00000060888,ortholog_one2many,75.0,0.022953163432472317,5.846682147921897e-07,0.022803319569205584,1.0445166258099827,0.0,1.0,3,Mouse,protein_coding,protein_coding
720919,ENSG00000120500,ENSMUSG00000060890,ortholog_one2one,100.0,1.4779434071865423,4.26978088062311e-05,0.947082687491038,1.3204031420841047,0.0625,1.0,1,NA,protein_coding,protein_coding
720920,ENSG00000120805,ENSMUSG00000060904,ortholog_one2one,100.0,213.45781179525233,0.005731847949989322,1.0897347981843575,0.5739407036598688,0.0,1.0,1,NA,protein_coding,protein_coding
720921,ENSG00000147573,ENSMUSG00000060913,ortholog_one2one,75.0,27.432729632989094,0.0005697325618869944,5.4277267933794,0.16932842569025464,0.1875,1.0,1,NA,protein_coding,protein_coding
720922,ENSG00000170634,ENSMUSG00000060923,ortholog_one2one,100.0,137.36830517960638,0.0025051583236810446,3.318326958706191,0.57095639416087,0.0,1.0,1,NA,protein_coding,protein_coding
720923,ENSG00000183117,ENSMUSG00000060924,ortholog_one2one,100.0,15.00669747239212,0.0004953191185669498,1.180217284645929,0.0023959601772667316,0.0,1.0,1,NA,protein_coding,protein_coding
720924,ENSG00000151135,ENSMUSG00000060935,ortholog_one2one,100.0,26.703003409345406,0.0009612562638698146,2.829725422522133,1.246713310619749,0.0,1.0,1,NA,protein_coding,protein_coding
